loan_id,age,gender,region,employment_status,employment_length,employer_tenure_years,home_ownership,annual_income,stated_income,verified_income,credit_score,open_accounts,delinq_2yrs,inquiries_6m,util,revol_bal,dti,loan_amount,term,purpose,application_type,grade,sub_grade,interest_rate,ip_risk_score,device_change_30d,has_document_mismatch,income_mismatch_ratio,default,fraud,application_date,issue_date,first_payment_date,days_to_fund
105,36,Male,Southland,Self-employed,1,0.0,Mortgage,45089.19,59577.06,46429.44,622,12,0,0,35.19,2296.72,27.82,66650.91,36,home_improvement,individual,E,E3,0.2511356398948032,40.1,0,0,1.28,0,0,2024-12-02,2024-12-10,2025-01-06,8
106,42,Male,Southland,Employed,2,5.9,Own,69661.57,82046.34,73321.95,742,13,0,2,71.03,5175.21,32.04,6422.18,36,debt_consolidation,individual,B,B4,0.1253295603757553,25.3,0,0,1.12,0,0,2023-10-23,2023-11-02,2023-11-23,10
107,57,Female,Southland,Employed,0,12.4,Rent,53306.34,43246.06,53063.33,731,6,0,0,10.64,8842.17,28.94,18674.85,60,vacation,individual,C,C3,0.1778721886695444,84.5,1,0,0.81,0,0,2024-12-25,2024-12-29,2025-01-26,4
108,40,Male,Waikato,Part-time,1,7.8,Rent,96760.97,105721.92,89961.95,644,3,0,1,15.1,3438.21,18.52,15746.34,36,car,individual,E,E5,0.2403203777520956,26.5,2,0,1.18,0,0,2024-12-20,2024-12-23,2025-01-13,3
109,41,Female,Wellington,Employed,1,4.2,Rent,116308.71,136098.11,120201.97,715,10,1,1,44.95,19822.72,19.98,48262.53,60,education,joint,C,C2,0.1602269787969002,42.5,2,0,1.13,0,0,2025-01-18,2025-01-20,2025-02-15,2
110,37,Female,Otago,Part-time,12,8.5,Mortgage,121904.44,82304.17,122874.46,737,13,0,3,31.17,1838.13,26.3,16145.74,36,debt_consolidation,individual,C,C2,0.1547415241044336,55.2,1,0,0.67,0,0,2023-12-04,2023-12-13,2023-12-30,9
111,19,Other/Prefer not to say,Marlborough,Employed,0,3.3,Mortgage,88300.24,91944.68,88565.01,625,3,0,0,46.26,13791.02,15.12,13608.49,36,debt_consolidation,individual,E,E2,0.2262031613360958,50.6,0,0,1.04,0,0,2025-05-28,2025-05-29,2025-06-17,1
112,38,Female,Taranaki,Unemployed,3,7.4,Mortgage,75330.17,74040.78,70496.22,618,9,0,0,6.09,2162.79,21.01,18407.75,60,debt_consolidation,individual,F,F2,0.2753348282435529,48.5,5,0,1.05,0,0,2023-02-22,2023-03-01,2023-03-16,7
113,39,Male,Southland,Self-employed,4,2.8,Mortgage,104694.15,96220.35,103669.01,616,14,0,1,39.45,24516.2,8.56,38098.82,60,home_improvement,individual,F,F4,0.2797182118285628,25.6,1,0,0.93,0,0,2025-03-02,2025-03-07,2025-03-31,5
114,63,Female,Nelson,Employed,11,5.0,Own,20017.2,23014.88,18822.52,607,9,0,2,20.53,16815.79,5.11,14226.67,36,home_improvement,individual,F,F5,0.2904602994574176,50.9,0,0,1.22,0,0,2023-08-05,2023-08-13,2023-09-06,8
115,36,Female,Nelson,Part-time,30,7.0,Own,73753.59,60482.64,75530.92,615,15,0,2,13.22,6316.37,14.3,9687.1,60,medical,individual,F,F2,0.2686015438905469,56.5,0,0,0.8,0,0,2025-02-02,2025-02-06,2025-03-08,4
116,41,Other/Prefer not to say,Tasman,Employed,7,0.4,Mortgage,67079.21,76025.96,65637.36,735,14,0,0,57.42,9859.56,14.66,6072.93,36,small_business,individual,C,C3,0.1571920136408945,45.1,0,0,1.16,0,0,2023-07-07,2023-07-14,2023-08-07,7
117,38,Male,Bay of Plenty,Student,18,7.1,Mortgage,73864.73,85823.3,71945.97,713,8,0,0,33.47,11300.91,14.6,11709.42,60,debt_consolidation,individual,C,C3,0.1626473153113772,5.7,0,0,1.19,0,0,2024-01-15,2024-01-28,2024-02-22,13
118,26,Male,Manawatu-Whanganui,Self-employed,8,9.2,Rent,61670.96,78121.85,56931.07,578,8,0,1,30.83,3504.25,18.12,15507.8,36,other,individual,G,G5,0.3186576725936413,0.5,4,0,1.37,0,0,2024-05-07,2024-05-12,2024-05-27,5
119,49,Female,Canterbury,Employed,17,5.1,Mortgage,84225.74,69512.86,88551.14,649,8,1,4,41.31,5206.11,22.49,3092.13,36,home_improvement,individual,E,E3,0.2456906593293912,38.9,1,0,0.79,0,0,2023-02-10,2023-02-24,2023-03-15,14
120,46,Male,Manawatu-Whanganui,Part-time,6,3.2,Mortgage,46045.29,34485.77,45450.01,611,10,0,1,8.22,1329.85,17.42,6718.37,60,other,individual,F,F5,0.269866940917201,7.4,0,0,0.76,0,0,2023-06-06,2023-06-11,2023-07-08,5
121,46,Female,Southland,Employed,0,7.9,Mortgage,128009.1,141549.99,128565.82,732,4,0,2,20.96,1456.7,21.99,16768.33,60,debt_consolidation,individual,C,C3,0.1723316638091465,31.8,0,0,1.1,0,0,2023-01-15,2023-01-29,2023-02-22,14
122,29,Male,Taranaki,Unemployed,3,7.6,Rent,86364.54,85738.03,83188.53,653,4,1,1,11.39,12783.25,18.9,5134.75,60,education,individual,E,E2,0.230193799129604,61.0,1,0,1.03,0,0,2025-03-23,2025-04-01,2025-04-24,9
123,52,Male,Wellington,Employed,5,6.5,Mortgage,71150.6,116013.19,65278.63,587,0,0,0,10.36,4663.18,23.18,21965.46,36,home_improvement,individual,F,F1,0.2891071126382302,41.2,3,0,1.78,0,0,2023-03-06,2023-03-15,2023-03-30,9
124,24,Male,Manawatu-Whanganui,Student,2,7.2,Mortgage,42771.73,48832.47,41634.8,690,9,1,0,26.5,12369.06,10.29,10742.05,36,debt_consolidation,joint,D,D1,0.185859059917547,10.0,2,0,1.17,0,0,2025-05-06,2025-05-19,2025-06-03,13
125,44,Male,Canterbury,Self-employed,2,2.3,Mortgage,106014.66,112548.59,104045.22,716,17,0,0,37.52,8535.12,25.76,7715.84,36,vacation,individual,C,C1,0.1513734815233125,9.9,0,0,1.08,0,0,2025-04-18,2025-04-27,2025-05-15,9
126,60,Female,Nelson,Employed,4,6.0,Rent,73580.72,74716.39,74657.79,623,1,1,1,21.05,5545.42,22.22,19723.75,60,home_improvement,individual,E,E5,0.2363550193168223,58.3,1,0,1.0,0,0,2024-06-04,2024-06-16,2024-07-04,12
127,28,Female,Nelson,Self-employed,14,4.4,Rent,41309.7,33311.63,40576.39,664,8,0,2,88.35,16116.26,11.53,16273.72,60,vacation,individual,D,D4,0.1960002608467992,35.0,0,0,0.82,0,0,2023-12-10,2023-12-16,2024-01-01,6
128,32,Male,Northland,Employed,0,5.8,Rent,62827.34,73054.14,60570.74,626,8,0,1,34.88,13588.43,19.08,17571.72,36,medical,individual,E,E3,0.2428886736273688,56.2,1,0,1.21,0,0,2023-05-09,2023-05-15,2023-06-07,6
129,39,Female,Hawke's Bay,Employed,7,1.8,Own,94806.39,98046.02,87680.08,755,8,1,0,47.79,2395.91,11.93,17263.79,36,car,individual,B,B5,0.1114527710707292,33.2,0,0,1.12,0,0,2024-10-09,2024-10-14,2024-11-11,5
130,33,Male,Manawatu-Whanganui,Employed,6,7.2,Mortgage,90498.33,93605.79,90717.58,654,14,1,0,10.12,1348.69,29.13,13030.52,60,car,individual,E,E3,0.2528723646271855,0.0,5,1,1.03,0,0,2024-04-16,2024-04-25,2024-05-18,9
131,22,Female,Northland,Employed,17,7.8,Rent,87059.57,93056.99,83592.16,637,5,0,0,8.22,1901.97,3.94,5320.31,36,other,individual,E,E5,0.2463691149391703,74.1,0,0,1.11,0,0,2023-03-04,2023-03-14,2023-04-10,10
132,39,Male,Northland,Employed,13,2.8,Rent,68710.78,75186.26,73248.46,677,1,0,2,39.82,14920.51,12.82,4601.18,36,education,individual,D,D1,0.1949885638223116,31.2,0,0,1.03,0,0,2023-05-19,2023-05-27,2023-06-23,8
133,27,Female,Waikato,Employed,7,7.1,Mortgage,120286.81,84459.25,121189.84,668,7,0,4,13.88,9748.28,24.38,3032.72,36,small_business,individual,D,D1,0.1839236198655654,11.7,2,0,0.7,0,0,2024-05-13,2024-05-20,2024-06-05,7
134,43,Female,Hawke's Bay,Employed,4,6.9,Rent,136601.12,166298.83,140440.31,721,6,0,1,29.79,1177.77,22.06,20641.64,36,education,individual,C,C4,0.1484708936872412,52.1,0,0,1.18,0,0,2024-08-15,2024-08-22,2024-09-19,7
135,29,Female,Bay of Plenty,Employed,1,5.3,Other,101167.83,89099.63,99909.36,753,0,1,1,49.52,4065.04,26.69,11345.73,60,other,individual,B,B4,0.129435621049522,58.0,1,0,0.89,0,0,2024-01-27,2024-02-02,2024-02-25,6
136,53,Female,Gisborne,Employed,4,0.0,Mortgage,45691.69,46714.89,46151.53,753,10,0,0,20.08,12544.74,7.49,12048.99,36,medical,individual,B,B2,0.1274510179207191,65.2,0,0,1.01,0,0,2024-11-05,2024-11-10,2024-12-09,5
137,30,Female,Canterbury,Self-employed,7,7.5,Rent,34451.42,45034.24,32917.1,657,4,2,2,23.55,2145.31,9.96,3565.89,60,debt_consolidation,individual,E,E5,0.2270645897260681,28.1,2,0,1.37,0,0,2024-02-23,2024-03-07,2024-03-27,13
138,35,Other/Prefer not to say,Southland,Unemployed,11,5.8,Mortgage,46900.27,65936.61,44137.33,698,9,0,1,22.05,4587.45,26.45,5619.92,36,car,individual,D,D2,0.2162600149434339,3.7,2,0,1.49,0,0,2023-10-16,2023-10-20,2023-11-11,4
139,46,Female,Otago,Employed,8,5.3,Rent,209889.52,149000.8,210048.31,769,8,0,3,37.86,11357.3,25.61,6200.48,60,medical,individual,B,B4,0.1368014820522791,48.0,1,0,0.71,0,0,2024-01-14,2024-01-17,2024-02-10,3
140,26,Female,Taranaki,Student,1,10.5,Own,76969.16,81283.2,79164.29,772,5,1,0,11.17,9113.91,11.34,5947.8,36,home_improvement,individual,B,B1,0.1197026238247085,43.0,0,0,1.03,0,0,2025-02-11,2025-02-14,2025-03-13,3
141,40,Female,Otago,Self-employed,5,7.0,Rent,232816.91,257165.52,210166.02,627,13,0,2,16.83,1542.57,34.35,12317.84,36,debt_consolidation,individual,E,E2,0.2569074140720608,17.7,5,0,1.22,0,0,2024-05-04,2024-05-10,2024-06-08,6
142,51,Male,Manawatu-Whanganui,Unemployed,2,7.2,Other,60477.31,45266.9,58968.09,716,8,1,4,6.04,8617.12,18.45,8417.78,36,medical,individual,C,C3,0.1442889392357305,25.0,5,0,0.77,0,0,2023-08-19,2023-08-23,2023-09-19,4
143,22,Female,Tasman,Employed,0,2.6,Mortgage,55650.95,67366.49,60776.74,705,9,1,1,34.69,5614.74,15.12,39020.0,60,medical,individual,C,C3,0.1500411173563759,23.8,0,0,1.11,0,0,2023-02-10,2023-02-22,2023-03-12,12
144,40,Male,Hawke's Bay,Employed,1,0.0,Own,62175.02,66729.5,63664.82,736,11,1,2,36.43,9700.55,6.92,24294.31,60,debt_consolidation,individual,C,C4,0.1743720295381045,45.1,2,0,1.05,0,0,2023-01-28,2023-02-09,2023-02-25,12
145,41,Female,Manawatu-Whanganui,Student,1,3.6,Rent,61502.81,66966.22,66231.29,755,10,1,3,46.83,2674.35,22.79,61088.32,36,medical,individual,B,B3,0.1321451532014096,39.3,0,0,1.01,0,0,2023-05-15,2023-05-21,2023-06-06,6
146,46,Female,Hawke's Bay,Student,9,8.4,Rent,40861.84,35406.35,39566.43,618,10,2,0,19.0,10435.86,21.09,16371.59,36,medical,joint,F,F3,0.2633149200043754,47.6,2,0,0.89,0,0,2023-07-20,2023-07-23,2023-08-15,3
147,26,Female,Canterbury,Employed,1,6.1,Mortgage,32624.98,36950.31,31878.02,639,6,0,0,55.37,6864.07,15.48,3494.52,36,home_improvement,individual,E,E4,0.2528808268871749,7.3,0,0,1.16,0,0,2025-04-19,2025-04-23,2025-05-08,4
148,25,Male,Taranaki,Employed,2,10.0,Mortgage,87811.22,106922.87,92055.72,734,5,1,1,39.62,17974.03,13.89,70000.0,36,medical,joint,C,C5,0.1795310091527725,42.0,1,0,1.16,0,0,2025-02-18,2025-02-27,2025-03-25,9
149,43,Male,Tasman,Self-employed,16,2.0,Rent,122404.08,131640.64,126220.15,689,10,0,0,34.36,4008.22,13.47,9911.24,36,education,individual,D,D2,0.2030869803548496,37.7,5,0,1.04,0,0,2023-02-02,2023-02-07,2023-02-28,5
150,41,Female,Taranaki,Self-employed,2,8.7,Rent,281850.29,266972.21,280520.17,546,5,1,1,15.98,2326.9,5.96,20654.1,36,other,individual,G,G5,0.3387114478554498,78.2,2,0,0.95,0,0,2023-02-17,2023-03-02,2023-04-01,13
151,41,Female,Canterbury,Student,0,0.3,Rent,50106.94,48242.27,46943.9,580,12,1,1,14.7,1480.56,26.18,25377.19,36,education,individual,F,F4,0.2625510825747865,25.0,1,0,1.03,0,0,2024-05-17,2024-05-24,2024-06-18,7
152,41,Male,Bay of Plenty,Employed,2,5.5,Mortgage,52604.1,57553.05,55646.86,720,8,0,1,40.79,14391.99,28.36,18918.77,60,small_business,individual,C,C1,0.1531325453741469,29.7,1,0,1.03,0,0,2024-02-11,2024-02-21,2024-03-20,10
153,31,Male,Northland,Employed,1,0.0,Rent,40921.26,43366.69,46057.34,730,12,0,3,38.22,625.02,0.0,6344.92,36,small_business,individual,C,C1,0.1508126601421961,47.6,1,0,0.94,0,0,2024-07-27,2024-07-29,2024-08-15,2
154,40,Female,Tasman,Employed,1,0.0,Rent,127717.87,157216.15,117680.1,599,5,0,1,15.36,1067.49,17.08,12166.04,60,home_improvement,individual,F,F5,0.2610643474293367,38.6,0,0,1.34,0,0,2024-12-28,2025-01-11,2025-01-28,14
155,41,Female,Hawke's Bay,Employed,0,5.4,Rent,105993.71,101112.52,113432.45,746,4,1,0,56.96,4763.06,19.65,6326.36,36,medical,individual,B,B4,0.1204671189592184,0.0,2,0,0.89,0,0,2025-03-15,2025-03-29,2025-04-14,14
156,31,Male,Auckland,Employed,4,0.8,Rent,38406.49,30968.07,37507.2,668,16,0,1,17.83,2680.54,23.93,14197.46,60,small_business,individual,D,D1,0.1957044177112758,19.6,1,0,0.83,0,0,2023-04-09,2023-04-14,2023-05-12,5
157,57,Male,Auckland,Student,1,2.5,Rent,37828.71,42439.17,37197.98,619,8,1,3,26.2,1291.47,14.39,5995.21,60,other,individual,F,F1,0.2646604493916068,44.8,3,0,1.14,0,0,2024-11-14,2024-11-23,2024-12-17,9
158,43,Male,Nelson,Employed,2,6.7,Own,115110.91,109872.68,116662.83,646,13,0,0,9.29,7617.9,16.57,14854.79,36,education,individual,E,E5,0.221510937299742,22.6,1,0,0.94,0,0,2025-05-21,2025-06-01,2025-07-01,11
159,26,Other/Prefer not to say,Northland,Student,10,4.9,Rent,81802.27,98713.78,76871.54,607,3,0,0,44.02,7936.22,20.0,14139.81,36,vacation,individual,F,F3,0.2923486260630418,40.7,0,0,1.28,0,0,2024-12-26,2024-12-29,2025-01-18,3
160,45,Male,Gisborne,Employed,3,3.4,Own,102454.67,107731.88,102264.42,643,8,0,0,11.48,5535.75,19.17,44701.08,60,vacation,individual,E,E1,0.2294997381367366,64.8,1,1,1.05,0,0,2024-06-30,2024-07-14,2024-08-10,14
161,28,Male,Manawatu-Whanganui,Employed,12,8.8,Rent,38272.29,45198.14,35188.97,568,14,1,2,31.96,11036.74,24.29,20750.21,36,debt_consolidation,joint,G,G5,0.3056215813186243,5.5,1,0,1.28,0,0,2025-01-08,2025-01-17,2025-02-10,9
162,46,Male,Hawke's Bay,Employed,3,1.6,Rent,21067.94,17847.42,21569.44,676,3,0,1,52.6,5843.74,8.57,15359.99,36,home_improvement,individual,D,D1,0.1820703881228444,43.1,0,0,0.83,0,0,2024-09-04,2024-09-18,2024-10-04,14
163,50,Male,Gisborne,Employed,3,7.6,Rent,38451.91,41477.2,42746.45,715,18,0,0,15.08,683.79,7.86,9286.65,60,education,individual,C,C1,0.1574361362699577,17.6,0,0,0.97,0,0,2024-04-06,2024-04-17,2024-05-11,11
164,30,Female,Wellington,Unemployed,7,1.8,Mortgage,98204.04,89380.15,95063.81,599,10,1,3,42.13,3325.13,14.8,12550.18,36,education,joint,F,F3,0.2745857295451245,46.3,1,0,0.94,0,0,2024-10-04,2024-10-10,2024-11-08,6
165,48,Male,Taranaki,Employed,0,7.5,Mortgage,230677.83,185909.09,228731.56,681,6,0,0,29.25,5537.01,5.84,6414.41,36,small_business,individual,D,D3,0.1810836476798011,86.5,0,0,0.81,0,0,2025-02-07,2025-02-11,2025-03-01,4
166,42,Male,Marlborough,Employed,0,2.7,Mortgage,50234.84,44095.06,49934.74,632,10,0,2,12.73,7769.75,38.48,24683.02,36,education,individual,E,E1,0.2259994494066933,4.3,1,0,0.88,0,0,2023-01-05,2023-01-12,2023-02-05,7
167,46,Male,Otago,Employed,5,7.6,Rent,254652.74,239654.86,267213.09,720,13,0,1,38.4,5954.83,10.25,19673.27,36,medical,individual,C,C3,0.1757503448759648,0.0,2,0,0.9,0,0,2023-08-06,2023-08-14,2023-09-13,8
168,57,Male,Wellington,Employed,3,2.4,Own,106941.2,138910.09,109109.82,541,6,1,0,35.87,7653.05,25.64,1433.64,60,debt_consolidation,individual,G,G2,0.3106863611812973,0.0,1,0,1.27,0,0,2024-05-17,2024-05-23,2024-06-15,6
169,36,Male,Southland,Unemployed,8,3.8,Other,28178.74,26370.0,29475.45,723,6,0,1,5.1,2745.57,30.22,25291.36,36,vacation,individual,C,C3,0.1695631239743954,72.2,0,0,0.89,0,0,2025-02-05,2025-02-10,2025-03-05,5
170,30,Female,Otago,Employed,12,4.8,Rent,73907.0,58807.2,72036.28,571,10,0,1,19.33,4511.6,20.06,15242.48,36,vacation,individual,G,G2,0.3294578833243775,1.2,0,0,0.82,0,0,2024-02-02,2024-02-08,2024-02-28,6
171,29,Female,Taranaki,Unemployed,2,1.2,Mortgage,109155.32,117483.38,111521.64,667,11,0,4,7.7,7669.84,11.75,52902.99,60,debt_consolidation,individual,D,D2,0.193634212604369,23.2,0,0,1.05,0,0,2025-05-20,2025-05-25,2025-06-21,5
172,30,Female,Auckland,Self-employed,5,4.4,Mortgage,18000.0,19005.05,14968.97,637,8,0,0,5.92,34729.92,19.25,6127.2,60,debt_consolidation,individual,E,E5,0.2496630021117198,50.8,1,1,1.27,0,1,2025-03-05,2025-03-13,2025-03-31,8
173,37,Female,Tasman,Employed,3,10.4,Rent,95684.66,91052.51,98877.96,658,11,0,2,46.9,1944.81,6.98,70000.0,36,medical,individual,E,E3,0.2273078205139807,42.5,0,0,0.92,0,0,2024-01-28,2024-01-29,2024-02-19,1
174,41,Female,Gisborne,Employed,20,1.1,Rent,131370.29,133702.81,123371.2,588,12,0,1,12.37,8007.03,6.35,24471.63,36,car,individual,F,F4,0.2782788922030913,26.0,2,0,1.08,0,0,2023-07-26,2023-08-06,2023-09-03,11
175,41,Male,Canterbury,Unemployed,9,8.0,Mortgage,82575.1,102826.26,81222.55,780,10,2,0,19.58,1641.83,34.0,20738.55,36,other,individual,A,A1,0.0827930011123559,38.5,0,0,1.27,0,0,2023-01-15,2023-01-22,2023-02-06,7
176,46,Female,Bay of Plenty,Unemployed,12,0.0,Own,62636.9,74170.93,64970.91,603,6,0,1,8.8,2668.93,4.81,9950.56,36,car,individual,F,F2,0.2702431520282361,50.7,0,0,1.14,0,0,2025-05-07,2025-05-17,2025-06-12,10
177,38,Female,Waikato,Employed,1,7.3,Rent,58593.94,68370.11,54093.66,608,9,1,1,38.78,11159.54,3.47,1810.45,36,vacation,individual,F,F5,0.2699684877859206,28.4,0,0,1.26,0,0,2024-07-07,2024-07-17,2024-08-04,10
178,53,Female,Nelson,Employed,7,11.7,Mortgage,56576.51,46011.65,59658.33,788,16,0,0,10.08,6071.19,23.6,16280.3,36,medical,individual,A,A4,0.0850026035862136,28.6,0,0,0.77,0,0,2025-06-10,2025-06-21,2025-07-10,11
179,35,Female,Manawatu-Whanganui,Employed,2,4.4,Own,32098.18,52233.68,31898.68,699,10,0,1,35.4,3772.2,13.1,25955.49,60,debt_consolidation,individual,D,D3,0.1933060312864111,42.3,1,0,1.64,0,0,2024-04-05,2024-04-07,2024-04-29,2
180,65,Male,Northland,Employed,1,4.6,Rent,43028.94,54227.24,46155.24,605,14,0,3,42.35,33562.74,28.18,21046.79,36,car,individual,F,F5,0.2899167654030415,65.6,1,0,1.17,0,0,2024-11-21,2024-12-05,2024-12-31,14
181,44,Female,Auckland,Employed,14,0.1,Rent,50624.26,58390.31,48338.97,672,7,0,1,9.29,2712.66,0.0,14731.71,60,education,individual,D,D5,0.2087514564325526,25.7,0,0,1.21,0,0,2024-07-28,2024-08-06,2024-08-22,9
182,29,Female,Nelson,Employed,0,0.3,Mortgage,69580.47,56856.82,63273.74,666,10,1,1,35.02,6722.61,17.16,16965.33,60,vacation,individual,D,D5,0.2131972380451592,22.2,4,0,0.9,0,0,2025-05-13,2025-05-14,2025-06-09,1
183,27,Other/Prefer not to say,Canterbury,Employed,17,6.7,Rent,46539.36,57687.68,46472.0,579,12,0,1,10.33,8683.32,7.21,9718.93,36,vacation,individual,G,G4,0.3089875947767909,41.0,3,1,1.24,0,0,2025-01-12,2025-01-23,2025-02-11,11
184,43,Male,Gisborne,Employed,1,7.0,Rent,38586.78,36648.73,39719.45,635,15,0,0,41.4,1032.08,1.93,14522.21,60,home_improvement,individual,E,E1,0.2347196119333597,28.0,1,0,0.92,0,0,2023-08-29,2023-09-08,2023-09-28,10
185,36,Male,Canterbury,Employed,9,7.2,Rent,102539.67,103682.56,105979.55,678,14,0,2,35.32,3751.01,6.27,11103.39,36,small_business,individual,D,D5,0.2153159013849461,36.4,0,0,0.98,0,0,2024-07-17,2024-07-23,2024-08-11,6
186,45,Male,Nelson,Student,2,6.3,Rent,81187.04,57954.89,76577.69,756,5,0,1,39.99,1526.67,5.33,9247.73,36,car,individual,B,B4,0.1233058267041013,40.7,1,0,0.76,0,0,2023-04-06,2023-04-15,2023-05-14,9
187,43,Female,Otago,Self-employed,2,2.2,Own,47033.0,37706.52,43212.43,669,14,0,2,27.77,556.74,15.31,4090.01,36,medical,individual,D,D2,0.2048193168313377,0.0,0,0,0.87,0,0,2025-06-18,2025-06-19,2025-07-16,1
188,37,Male,Tasman,Part-time,1,4.6,Mortgage,88071.97,100200.3,86696.62,673,16,0,2,22.84,6287.32,13.33,15224.2,36,small_business,individual,D,D3,0.1809445436827643,0.6,0,0,1.16,0,0,2025-01-03,2025-01-07,2025-01-30,4
189,30,Male,Marlborough,Employed,4,0.0,Rent,49525.74,61968.93,50804.6,631,7,1,2,26.21,7117.84,22.52,28720.27,60,car,joint,E,E5,0.2553701107651394,3.4,1,1,1.22,0,0,2024-04-29,2024-05-03,2024-05-27,4
190,23,Other/Prefer not to say,Marlborough,Self-employed,2,4.0,Mortgage,67506.66,80129.11,69078.85,746,5,1,1,12.02,2610.44,2.29,4359.52,36,other,individual,B,B4,0.1221370265152055,33.7,0,0,1.16,0,0,2024-02-11,2024-02-20,2024-03-21,9
191,34,Male,Canterbury,Employed,5,9.0,Own,116677.5,137698.56,125849.09,734,9,0,1,36.13,1830.38,21.48,27543.91,36,medical,individual,C,C3,0.1534456955345941,15.2,0,0,1.09,0,0,2023-08-19,2023-08-30,2023-09-14,11
192,47,Female,Hawke's Bay,Self-employed,0,2.9,Rent,45247.28,46923.54,44402.39,727,10,0,0,41.2,17900.58,25.75,19720.81,36,small_business,individual,C,C2,0.1629341776799295,45.0,1,0,1.06,0,0,2025-01-18,2025-01-23,2025-02-20,5
193,40,Male,Manawatu-Whanganui,Employed,0,5.0,Rent,32166.98,31158.82,29199.74,687,8,0,0,26.54,26269.06,26.88,24453.06,60,vacation,individual,D,D5,0.2112438685304386,53.3,1,0,1.07,0,0,2024-10-16,2024-10-21,2024-11-07,5
194,26,Female,Nelson,Employed,1,10.0,Own,59579.2,66000.59,63144.02,584,4,0,1,23.64,7820.94,23.38,7308.06,60,medical,individual,F,F5,0.2780841757444153,38.9,0,0,1.05,0,0,2023-06-20,2023-06-26,2023-07-24,6
195,40,Female,Waikato,Part-time,3,1.7,Own,28683.1,34829.36,28963.04,745,15,2,1,25.08,4758.46,20.77,13058.52,60,education,individual,B,B1,0.1224774921181195,86.2,3,0,1.2,0,0,2024-06-24,2024-06-25,2024-07-11,1
196,42,Female,Auckland,Employed,8,7.1,Rent,55032.18,57837.31,55808.65,683,6,1,2,24.98,2607.57,12.62,15790.51,36,small_business,individual,D,D2,0.203586951824474,47.7,0,0,1.04,0,0,2023-02-05,2023-02-06,2023-03-04,1
197,29,Female,Hawke's Bay,Part-time,11,0.1,Rent,54926.99,70968.44,57033.69,661,7,0,1,13.26,5841.89,26.87,27868.75,36,other,individual,D,D3,0.2165736003511547,34.2,2,0,1.24,0,0,2024-06-08,2024-06-17,2024-07-14,9
198,40,Male,Auckland,Employed,1,8.3,Rent,18000.0,18125.75,19137.28,707,9,0,1,30.87,4269.42,25.96,7868.21,60,car,individual,C,C1,0.1675598582114031,45.6,2,0,0.95,0,0,2023-06-09,2023-06-12,2023-06-29,3
199,39,Male,Bay of Plenty,Employed,4,2.1,Rent,89368.51,76315.72,89265.65,693,3,0,1,9.15,8447.5,15.7,16581.79,60,small_business,individual,D,D5,0.2199194673593513,30.5,1,0,0.85,0,0,2025-04-18,2025-04-22,2025-05-16,4
200,27,Male,West Coast,Employed,7,12.3,Mortgage,58251.71,61043.57,61678.52,616,3,0,0,31.43,13890.54,8.22,17918.57,60,education,individual,F,F3,0.2808094588998789,45.6,2,0,0.99,0,0,2024-11-29,2024-11-30,2024-12-23,1
201,42,Female,Southland,Unemployed,2,1.9,Rent,132095.5,141499.97,135742.24,661,7,0,0,14.51,5979.48,10.0,40525.93,36,small_business,joint,D,D3,0.2125040163774407,35.8,3,0,1.04,0,0,2023-08-31,2023-09-09,2023-10-06,9
202,44,Female,Southland,Employed,3,7.3,Rent,73973.47,76458.53,71548.68,566,12,0,2,21.4,4757.84,6.17,9008.61,60,home_improvement,individual,G,G3,0.3033603463513594,0.0,0,0,1.07,0,0,2023-03-27,2023-04-04,2023-05-02,8
203,49,Male,Waikato,Part-time,4,10.8,Mortgage,101063.84,132002.63,99885.24,685,10,0,0,73.05,1178.15,11.11,10305.51,60,car,individual,D,D1,0.2041558352721719,45.0,0,0,1.32,0,0,2025-03-06,2025-03-08,2025-03-31,2
204,49,Female,West Coast,Employed,1,4.3,Own,132742.42,160759.09,136835.82,760,1,0,1,23.33,6603.67,23.54,30066.07,36,car,individual,B,B3,0.1208164169253376,39.1,2,0,1.17,0,0,2024-07-31,2024-08-08,2024-09-01,8
205,24,Male,Canterbury,Unemployed,0,9.7,Rent,60060.78,45875.13,57932.15,572,15,0,1,26.29,8057.67,25.86,18648.6,60,education,individual,G,G4,0.3083975504817496,42.9,1,0,0.79,0,0,2024-11-12,2024-11-19,2024-12-05,7
206,29,Female,Bay of Plenty,Employed,1,8.2,Rent,64967.9,88153.22,67847.47,688,12,0,1,9.96,11609.18,13.82,33221.49,36,vacation,individual,D,D4,0.1825626421789718,66.5,0,0,1.3,0,1,2024-07-10,2024-07-21,2024-08-18,11
207,43,Other/Prefer not to say,Otago,Employed,5,8.9,Other,25286.26,12686.54,25486.25,720,10,0,2,52.69,919.76,14.07,15854.95,36,car,individual,C,C5,0.1732733322653237,56.3,1,0,0.5,0,0,2024-07-27,2024-08-02,2024-08-19,6
208,43,Male,West Coast,Employed,0,5.2,Mortgage,136743.91,202409.0,139353.11,729,10,0,3,9.1,6120.21,12.48,17584.02,36,debt_consolidation,individual,C,C4,0.1412556749116419,26.9,0,0,1.45,0,0,2024-10-07,2024-10-08,2024-11-05,1
209,43,Female,Gisborne,Employed,1,10.1,Rent,59559.08,59114.7,63848.84,635,12,0,1,42.44,2441.81,9.63,5913.07,36,home_improvement,individual,E,E4,0.224873780264442,20.1,4,0,0.93,0,0,2025-03-06,2025-03-13,2025-03-31,7
